,SampleID,simpson,body_mass_kg,dataset,inv_simpson
967,X11166.TS.002.rhinoceros,0.9357523354394116,2949.9863100000002,Song et al,15.564768102301302
968,X11166.TS.003.rhinoceros,0.9188355197825746,2949.9863100000002,Song et al,12.320660433248332
969,X11166.TS.146.rhinoceros,0.978142476349762,2949.9863100000002,Song et al,45.75083692013358
970,X11166.TS.004.mongoose,0.9719326778094548,0.83601,Song et al,35.628621541133754
971,X11166.TS.078.mongoose,0.958363550479316,0.83601,Song et al,24.01741770760793
972,X11166.TS.080.mongoose,0.9284072860384458,0.83601,Song et al,13.967901824995867
973,X11166.vbat.DR07.colon.vbat,0.4849828755809631,0.03121,Song et al,1.9416830093330317
974,X11166.vbat.DR09.colon.vbat,0.37673406314685,0.03121,Song et al,1.6044515524929348
975,X11166.vbat.DR1.anal.vbat,0.7383917739675301,0.03121,Song et al,3.822509770300126
976,X11166.vbat.DR10.colon.vbat,0.722699751195455,0.03121,Song et al,3.6061994329649876
977,X11166.vbat.DR11.colon.vbat,0.5026745650358118,0.03121,Song et al,2.010755794285906
978,X11166.vbat.DR12.colon.vbat,0.6487535020497038,0.03121,Song et al,2.8470034742994277
979,X11166.vbat.DR14.colon.vbat,0.0952733447791971,0.03121,Song et al,1.1053062206462185
980,X11166.vbat.DR15.colon.vbat,0.509927863446441,0.03121,Song et al,2.0405159269664215
981,X11166.vbat.DR16.colon.vbat,0.5055963173377224,0.03121,Song et al,2.0226386555520266
982,X11166.vbat.DR17.colon.vbat,0.1561511130132764,0.03121,Song et al,1.1850462984798997
983,X11166.vbat.DR18.colon.vbat,0.6089894275325947,0.03121,Song et al,2.5574756040218327
984,X11166.vbat.DR19.colon.vbat,0.2647196733096726,0.03121,Song et al,1.3600255082319952
985,X11166.vbat.DR20.colon.vbat,0.6061957163805693,0.03121,Song et al,2.539332459284247
986,X11166.vbat.DR21.colon.vbat,0.3187490150870421,0.03121,Song et al,1.4678877860672275
987,X11166.vbat.DR25.colon.vbat,0.0740362645197619,0.03121,Song et al,1.0799559007366135
988,X11166.vbat.DR26.colon.vbat,0.787913956820627,0.03121,Song et al,4.715067455684693
989,X11166.vbat.DR27.colon.vbat,0.1900862778820352,0.03121,Song et al,1.2346994163587572
990,X11166.vbat.DR28.colon.vbat,0.0591703951189733,0.03121,Song et al,1.0628917232323443
991,X11166.vbat.DR4.anal.vbat,0.9283793583939236,0.03121,Song et al,13.962455202511878
992,X11166.vbat.DR5.anal.vbat,0.4997686699557911,0.03121,Song et al,1.9990751077339017
993,X11166.vbat.J3.anal.bat,0.3211477946331981,0.019100000000000002,Song et al,1.4730746870884412
994,X11166.vbat.J4.anal.bat,0.1016511825365442,0.04217,Song et al,1.113153354866724
995,X11166.ZU.18239.elephant,0.9874388318513208,2915.04,Song et al,79.6104301895796
996,X11166.ZU.18240.elephant,0.9836936873859152,2915.04,Song et al,61.325943128076545
997,X11166.ZU.18243.elephant,0.9599437502526998,2915.04,Song et al,24.964893276545475
998,X11166.ZU.18245.elephant,0.9854831867099124,2915.04,Song et al,68.88564177393005
999,X11166.ZU.18255.elephant,0.9862348663624736,2915.04,Song et al,72.64731504486141
1000,X11166.ZU.18257.anteater,0.9631831203423108,22.33315,Song et al,27.16145445506678
1001,X11166.ZU.18269.anteater,0.8424816552257337,22.33315,Song et al,6.348466913063763
1002,X11166.ZU.18265.horse,0.9879251199892708,250.0,Song et al,82.81655793775542
1003,X11166.ZU.18190.lion,0.832162232791512,161.49906,Song et al,5.958134552384748
1004,X11166.ZU.18230.mousedeer,0.5395773182558239,2.775,Song et al,2.1719173265135283
1005,X11166.ZU.18242.sloth,0.9723888293366494,5.16,Song et al,36.21722570884469
1006,X11166.ZU.18254.sloth,0.9325736330295676,5.16,Song et al,14.830993347728752
1007,X11166.ZU.18195.wolf,0.923961583710452,32.183330000000005,Song et al,13.151247077425742
1008,X11166.ZU.18200.redpanda,0.977140236813014,4.9,Song et al,43.74498509981488
1009,X11166.ZU.18234.redpanda,0.989067155531932,4.9,Song et al,91.46750444687501
1010,X11166.ZU.18214.lemur,0.8081774352126968,3.8726,Song et al,5.213151023753752
1011,X11166.ZU.18237.lemur,0.9098153639518406,3.8726,Song et al,11.088363204858874
1012,X11166.ZU.18253.lemur,0.7887017688494343,3.8726,Song et al,4.732647285094525
1013,X11166.ZU.18217.lemur,0.976136024984986,2.3946199999999997,Song et al,41.90416723831003
1014,X11166.ZU.18232.lemur,0.9716399897835312,2.3946199999999997,Song et al,35.26091818610467
1015,X11166.ZU.18248.hyrax,0.9758689767456996,3.02998,Song et al,41.4404308288829
1016,X11166.ZU.18197.tapir,0.9507105080720952,207.50091,Song et al,20.288300018646765
1017,X11166.ZU.18208.tapir,0.9289842995752672,207.50091,Song et al,14.081393185157228
1018,X11166.ZU.18252.tamandua,0.9189005265031572,5.51506,Song et al,12.330536277019485
1019,X11166.ZU.18210.bear,0.8529563364295019,140.00063,Song et al,6.8007010687717475
1020,X11166.ZU.18202.orangutan,0.8178457648496276,39.69612,Song et al,5.48985314107288
1021,X11166.ZU.18268.orangutan,0.9762612260354284,39.69612,Song et al,42.1251746822489
1022,X2300.BB.4067.colon,0.8392597990826873,99.94936,Song et al,6.221219049703789
1023,X2300.BB.2213.colon,0.7750518564684743,99.94936,Song et al,4.445469005881587
1024,X2300.BB.4021.colon,0.6298898771163919,99.94936,Song et al,2.7018985382209584
1025,X2300.BB.4064.colon,0.7734752068193944,99.94936,Song et al,4.414527813751105
1026,X2300.BB.4087.colon,0.7341066950413638,99.94936,Song et al,3.760907030568391
1027,X2300.BB.4085.colon,0.7684618001694198,99.94936,Song et al,4.3189417587755035
1028,X2338.0701.13.I,0.8561843461213413,0.04217,Song et al,6.953345988634368
1029,X2338.0620.8.I,0.8220085617164457,0.018,Song et al,5.6182477631700545
1030,X2338.0623.9.I,0.857384051461024,0.018,Song et al,7.011838509258358
1031,X2338.0627.2.I,0.8362503981563021,0.018,Song et al,6.106885077830717
1032,X2338.0627.22.I2,0.1779478506462706,0.018,Song et al,1.216467836968941
1033,X2338.0701.17.I,0.0114750273408879,0.018,Song et al,1.0116082321218658
1034,X11166.SCC14.2F,0.9629374517404976,0.0076500000000000005,Song et al,26.98141512014388
1035,X11166.SCC14.9F,0.8121197299144322,0.0076500000000000005,Song et al,5.3225386547749896
1036,X11166.SCC14.15F,0.6853588337447204,0.0076500000000000005,Song et al,3.178223663170204
1037,X11815.PWW.3405.FecalFTA,0.645274380232119,0.01067,Song et al,2.8190802814140183
1038,X11815.PWW.3406.FecalFTA,0.6810074858315526,0.01067,Song et al,3.134869802844148
1039,X11815.PWW.3427.FecalFTA,0.7229573324365983,0.01067,Song et al,3.6095523075742415
1040,X11815.PWW.3407.FecalFTA,0.3472319779418942,0.01067,Song et al,1.5319377883234997
1041,X11815.PWW.3414.FecalFTA,0.4288525702406885,0.01067,Song et al,1.7508614201790458
1042,X11815.PWW.3410.FecalFTA,0.5443508942861734,0.01067,Song et al,2.194671266683132
1043,X11815.PWW.3409.FecalFTA,0.5651995120551374,0.01067,Song et al,2.299905422660912
1044,X11815.PWW.3411.FecalFTA,0.7182178375995637,0.01067,Song et al,3.548840677072083
1045,X11815.JCK.10382.FecalFTA,0.6040575948499529,0.09158,Song et al,2.525619855294454
1046,X11815.PWW.3442.FecalFTA,0.4829068417798352,0.09158,Song et al,1.9338875096355967
1047,X11815.JCK.10363.FecalFTA,0.6922741603216412,0.09158,Song et al,3.2496458569914703
1048,X11815.JCK.10286.FecalFTA,0.6873733320579183,0.09158,Song et al,3.1987034458150045
1049,X11815.JCK.10360.FecalFTA,0.3806931617702892,0.09158,Song et al,1.6147084744914184
1050,X11815.JCK.10329.FecalFTA.1,0.1781441330744372,0.09158,Song et al,1.2167583638976105
1051,X11815.PWW.3525.FecalFTA,0.5044541240117588,0.00945,Song et al,2.0179766363825595
1052,X11815.PWW.3506.FecalFTA,0.6758418971864278,0.00945,Song et al,3.084914402325195
1053,X11815.PWW.3612.FecalFTA,0.7781022021618285,0.00945,Song et al,4.506579198813378
1054,X11815.PWW.3520.FecalFTA,0.7121453105323312,0.00945,Song et al,3.4739750179137445
1055,X11815.PWW.3399.FecalFTA,0.6412315775667645,0.00945,Song et al,2.7873133126316145
1056,X11815.PWW.3395.FecalFTA,0.4690529155888917,0.00945,Song et al,1.883426859965027
1057,X11815.PWW.3603.FecalFTA,0.6325139712183533,0.00945,Song et al,2.7211918867102867
1058,X11815.PWW.3510.FecalFTA,0.6277324271312335,0.00945,Song et al,2.686239879272333
1059,X11815.PWW.3517.FecalFTA,0.5363971169046071,0.00945,Song et al,2.1570185097279384
1060,X11815.PWW.3511.FecalFTA,0.5060283280196519,0.00945,Song et al,2.024407585947122
1061,X11815.PWW.3508.FecalFTA,0.2141994321773404,0.00945,Song et al,1.2725875253193775
1062,X11815.PWW.3404.FecalFTA,0.6563490324432054,0.00945,Song et al,2.9099292433527975
1063,X11815.PWW.3609.FecalFTA,0.6801066220665866,0.00945,Song et al,3.1260415781665616
1064,X11815.PWW.3532.FecalFTA,0.2674340983522493,0.00945,Song et al,1.3650649009880385
1065,X11815.PWW.3513.FecalFTA,0.5564848246978203,0.00945,Song et al,2.254714281915317
1066,X11815.PWW.3401.FecalFTA,0.3232418946224491,0.00945,Song et al,1.4776328381647064
1067,X11815.PWW.3521.FecalFTA,0.6144761051980723,0.00945,Song et al,2.5938729440201738
1068,X11815.PWW.3611.FecalFTA,0.7320532242524769,0.00945,Song et al,3.7320844679327845
1069,X11815.PWW.3515.FecalFTA,0.8887707004296637,0.00945,Song et al,8.990436907027771
1070,X11815.PWW.3528.FecalFTA,0.3040799803559787,0.00945,Song et al,1.4369467349301468
1071,X11815.PWW.3524.FecalFTA,0.7827532594578763,0.00945,Song et al,4.603061005677561
1072,X11815.PWW.3398.FecalFTA,0.6099722597231495,0.00945,Song et al,2.563920195240927
1073,X11815.PWW.3605.FecalFTA,0.3222465975510058,0.00945,Song et al,1.4754628990228598
1074,X11815.PWW.3530.FecalFTA,0.0776346705139492,0.00945,Song et al,1.0841691117739733
1075,X11815.PWW.3516.FecalFTA,0.5136547050487699,0.00945,Song et al,2.0561523065629292
1076,X11815.PWW.3403.FecalFTA,0.013841461310055,0.00945,Song et al,1.0140357364125678
1077,X11815.PWW.3529.FecalFTA,0.7808328788845509,0.00945,Song et al,4.562728181629201
1078,X11815.PWW.3402.FecalFTA,0.7621739777860833,0.00945,Song et al,4.204754343915035
1079,X11815.PWW.3522.FecalFTA,0.6712042514710826,0.00945,Song et al,3.0414018565451455
1080,X11815.PWW.3613.FecalFTA,0.2576424610645046,0.00945,Song et al,1.347059802792535
1081,X11815.PWW.3396.FecalFTA,0.4162794500068538,0.00945,Song et al,1.7131485263140755
1082,X11815.PWW.3397.FecalFTA,0.1237497596270003,0.00945,Song et al,1.1412265057688575
1083,X11815.PWW.3606.FecalFTA,0.5706113215436335,0.00945,Song et al,2.3288923303589564
1084,X11815.PWW.3531.FecalFTA,0.7122044003790744,0.00945,Song et al,3.4746882902906275
1085,X11815.PWW.3604.FecalFTA,0.8481798414080582,0.00945,Song et al,6.5867405835596164
1086,X11815.PWW.3599.FecalFTA,0.9573538162357046,0.023280000000000002,Song et al,23.448756998445152
1087,X11815.PWW.3614.FecalFTA,0.8601958288011723,0.023280000000000002,Song et al,7.15286240335285
1088,X11815.PWW.3559.FecalFTA,0.3311135457951241,0.01011,Song et al,1.4950220530160505
1089,X11815.PWW.3555.FecalFTA,0.0353629459720387,0.01011,Song et al,1.0366593278004161
1090,X11815.PWW.3580.FecalFTA,0.4634202883687081,0.01011,Song et al,1.8636560017519728
1091,X11815.PWW.3583.FecalFTA,0.5663426520809152,0.01011,Song et al,2.305968075482922
1092,X11815.PWW.3584.FecalFTA,0.4890737232618938,0.01011,Song et al,1.9572295368801051
1093,X11815.PWW.3586.FecalFTA,0.7412879653744543,0.01011,Song et al,3.865301440063964
1094,X11815.PWW.3558.FecalFTA,0.637921915015941,0.01011,Song et al,2.761835199288646
1095,X11815.PWW.3582.FecalFTA,0.626548105663533,0.01011,Song et al,2.6777210536761538
1096,X11815.PWW.3581.FecalFTA,0.2676956241759519,0.01011,Song et al,1.3655524028170922
1097,X11815.PWW.3579.FecalFTA,0.7114870385947818,0.01011,Song et al,3.4660487873038535
1098,X11815.PWW.3560.FecalFTA,0.8045092101072039,0.01011,Song et al,5.115330499960552
1099,X11815.PWW.3587.FecalFTA,0.6703913518971962,0.01011,Song et al,3.033900978496485
1100,X11815.PWW.3552.FecalFTA,0.016597856711066,0.01011,Song et al,1.016877995257927
1101,X11815.PWW.3553.FecalFTA,0.6194812282246717,0.01011,Song et al,2.6279912429404013
1102,X11815.PWW.3415.FecalFTA,0.8532311949422563,0.01394,Song et al,6.813436953489994
1103,X11815.PWW.3422.FecalFTA,0.7841389124194196,0.01394,Song et al,4.632608920895493
1104,X11815.PWW.3417.FecalFTA,0.862959797800698,0.01394,Song et al,7.297128754565522
1105,X11815.PWW.3419.FecalFTA,0.8094504308963373,0.01394,Song et al,5.247978280423086
1106,X11815.PWW.3416.FecalFTA,0.3875746438288484,0.01394,Song et al,1.632852052782306
1107,X11815.PWW.3421.FecalFTA,0.6462362272434566,0.01394,Song et al,2.8267450683487305
1108,X11815.PWW.3418.FecalFTA,0.8948397562642436,0.01394,Song et al,9.509297092471286
1109,X11815.PWW.3420.FecalFTA,0.9040440452088608,0.01394,Song et al,10.421448071426441
1110,X11815.PWW.3423.FecalFTA,0.8427662174115846,0.01394,Song et al,6.359956388110692
1111,X11815.PWW.3497.FecalFTA,0.0209219870045727,0.00976,Song et al,1.0213690704181613
1112,X11815.PWW.3502.FecalFTA,0.4114291123998939,0.00976,Song et al,1.6990306878369288
1113,X11815.PWW.3429.FecalFTA,0.5318408873732927,0.00976,Song et al,2.1360259215916684
1114,X11815.PWW.3426.FecalFTA,0.4918221506061345,0.00976,Song et al,1.967815010419601
1115,X11815.PWW.3444.FecalFTA,0.4254453187173399,0.00976,Song et al,1.740478378433116
1116,X11815.PWW.3499.FecalFTA,0.5112391215809098,0.00976,Song et al,2.0459902667220953
1117,X11815.PWW.3438.FecalFTA,0.6850209408026633,0.00976,Song et al,3.174814232248667
1118,X11815.PWW.3431.FecalFTA,0.8244369256317989,0.00976,Song et al,5.695958581260328
1119,X11815.PWW.3501.FecalFTA,0.4561467936953738,0.00976,Song et al,1.8387314599003655
1120,X11815.PWW.3386.FecalFTA,0.746662301328634,0.00976,Song et al,3.94730040276089
1121,X11815.PWW.3428.FecalFTA,0.554439400857355,0.00976,Song et al,2.24436362174801
1122,X11815.PWW.3481.FecalFTA.2,0.2937077005154584,0.00976,Song et al,1.415844404264083
1123,X11815.PWW.3437.FecalFTA,0.6249380848459987,0.00976,Song et al,2.66622645380936
1124,X11815.PWW.3494.FecalFTA,0.0240625847468909,0.00976,Song et al,1.0246558686764256
1125,X11815.PWW.3495.FecalFTA,0.4213987292527283,0.00976,Song et al,1.7283059173176132
1126,X11815.PWW.3491.FecalFTA,0.2807298661110063,0.00976,Song et al,1.390298238289332
1127,X11815.PWW.3487.FecalFTA,0.522439605975648,0.00976,Song et al,2.093975992383086
1128,X11815.PWW.3448.FecalFTA,0.2786882290697984,0.00976,Song et al,1.3863630683725054
1129,X11815.PWW.3498.FecalFTA,0.0497794485276351,0.00976,Song et al,1.0523872573062136
1130,X11815.PWW.3492.FecalFTA,0.0263879950574381,0.00976,Song et al,1.0271031940069337
1131,X11815.PWW.3449.FecalFTA,0.3123068017423223,0.01043,Song et al,1.454136819345567
1132,X11815.PWW.3485.FecalFTA,0.1514116181762418,0.01043,Song et al,1.178427635140176
1133,X11815.PWW.3451.FecalFTA,0.6822242317678929,0.01043,Song et al,3.146873046876213
1134,X11815.PWW.3505.FecalFTA.2,0.3968216131567604,0.01043,Song et al,1.6578843370591303
1135,X11815.PWW.3486.FecalFTA,0.5231799252304375,0.01043,Song et al,2.0972271364272568
1136,X11815.PWW.3503.FecalFTA,0.6885715384562284,0.01043,Song et al,3.211010307288337
1137,X11815.PWW.3480.FecalFTA,0.8165643277593095,0.01043,Song et al,5.451502359300515
1138,X11815.PWW.3489.FecalFTA,0.0770910281455826,0.01043,Song et al,1.083530478624216
1139,X11815.PWW.3488.FecalFTA,0.4492146631967489,0.01043,Song et al,1.8155893651853248
1140,X11815.PWW.3484.FecalFTA,0.2199867659255124,0.01043,Song et al,1.282029530161157
1141,X11815.PWW.3450.FecalFTA.1,0.500078635253326,0.01043,Song et al,2.0003145904891095
1142,X11815.PWW.3452.FecalFTA,0.2470852591935891,0.01043,Song et al,1.3281716319286667
1143,X11815.PWW.3456.FecalFTA,0.6061125645802126,0.01043,Song et al,2.538796392259238
1144,X11815.PWW.3454.FecalFTA,0.5946096884864538,0.01043,Song et al,2.4667585080325356
1145,X11815.PWW.3496.FecalFTA,0.6219458822995734,0.01043,Song et al,2.645123947022867
1146,X11815.PWW.3458.FecalFTA,0.6187102990092195,0.01043,Song et al,2.6226777104167827
1147,X11815.PWW.3482.FecalFTA,0.5125490385573084,0.01043,Song et al,2.051488414424981
1148,X11815.PWW.3483.FecalFTA,0.6364431699059908,0.01043,Song et al,2.750601603995222
1149,X11815.PWW.3590.FecalFTA,0.3281690726976706,0.014199999999999999,Song et al,1.4884697315370714
1150,X11815.PWW.3593.FecalFTA,0.764153132639547,0.014199999999999999,Song et al,4.240039357706054
1151,X11815.PWW.3568.FecalFTA,0.5391612436874351,0.014199999999999999,Song et al,2.1699563812765517
1152,X11815.PWW.3588.FecalFTA,0.0753251174252921,0.014199999999999999,Song et al,1.0814611912195056
1153,X11815.PWW.3569.FecalFTA,0.6050703269763098,0.014199999999999999,Song et al,2.532096391602396
1154,X11815.PWW.3572.FecalFTA.1,0.915111676062991,0.014199999999999999,Song et al,11.780183111425854
1155,X11815.PWW.3594.FecalFTA,0.5554617577651573,0.014199999999999999,Song et al,2.2495252488799724
1156,X11815.PWW.3571.FecalFTA,0.4553365764376277,0.014199999999999999,Song et al,1.8359962441749766
1157,X11815.PWW.3567.FecalFTA,0.4475207016623457,0.014199999999999999,Song et al,1.8100225709974713
1158,X11815.PWW.3566.FecalFTA,0.5564695197174889,0.014199999999999999,Song et al,2.254636478113162
1159,X11815.PWW.3562.FecalFTA,0.6081759757171499,0.014199999999999999,Song et al,2.552166120569778
1160,X11815.PWW.3597.FecalFTA,0.0158143048314233,0.014199999999999999,Song et al,1.0160684156547455
1161,X11815.PWW.3570.FecalFTA,0.4102682217525976,0.014199999999999999,Song et al,1.6956861354357662
1162,X11815.PWW.3563.FecalFTA,0.511510272186058,0.014199999999999999,Song et al,2.0471259538560536
1163,X11815.PWW.3596.FecalFTA,0.1144756515710779,0.014199999999999999,Song et al,1.1292744256825666
1164,X11815.PWW.3565.FecalFTA,0.9173327916106618,0.014199999999999999,Song et al,12.096694922735203
1165,X11815.PWW.3589.FecalFTA,0.6735450456536125,0.014199999999999999,Song et al,3.0632097527885653
1166,X11815.PWW.3591.FecalFTA,0.4891771502166069,0.014199999999999999,Song et al,1.9576258196438066
1167,X11815.PWW.3564.FecalFTA,0.4160952380013194,0.014199999999999999,Song et al,1.7126080571376803
1168,X11815.PWW.3385.FecalFTA,0.6906141221972508,0.00701,Song et al,3.2322095859771465
1169,X11815.PWW.3382.FecalFTA,0.4996556971112835,0.00701,Song et al,1.9986237361483736
1170,X11815.PWW.3393.FecalFTA,0.0914478097212263,0.00701,Song et al,1.1006522362718285
1171,X11815.PWW.3383.FecalFTA,0.5375226640921691,0.00701,Song et al,2.1622681207437466
1172,X11815.PWW.3384.FecalFTA,0.6265496046049057,0.00701,Song et al,2.6777318014137954
1173,X11815.PWW.3433.FecalFTA,0.5647344457713582,0.00701,Song et al,2.297448052768971
1174,X11815.PWW.3394.FecalFTA,0.8542791127450449,0.00701,Song et al,6.862434197579288
1175,X11815.PWW.3392.FecalFTA,0.6557979742596265,0.00701,Song et al,2.905270524916333
1176,X11815.PWW.3389.FecalFTA,0.5754096695524575,0.00701,Song et al,2.3552114315602592
1177,X11815.PWW.3387.FecalFTA,0.7472963535292673,0.00701,Song et al,3.9572044723771587
1178,X11815.PWW.3615.FecalFTA,0.2007196101963515,0.06831,Song et al,1.2511254032463632
1179,X11815.JCK.10299.FecalFTA,0.8371076348381588,0.06831,Song et al,6.139023145783738
1180,X11815.JCK.10302.FecalFTA.1,0.3459711315725374,0.06831,Song et al,1.5289844963638763
1181,X11815.JCK.10301.FecalFTA,0.2908859828272598,0.06831,Song et al,1.4102104538661235
1182,X11815.PWW.3601.FecalFTA.2,0.8919561086298591,0.011949999999999999,Song et al,9.25549781036821
1183,X11815.JCK.10328.FecalFTA,0.8824250504660032,0.011949999999999999,Song et al,8.505213091423439
1184,X11815.JCK.10290.FecalFTA,0.9526727801122036,0.011949999999999999,Song et al,21.129489591207857
1185,X11815.PWW.3535.FecalFTA.2,0.1672091979776125,0.009810000000000001,Song et al,1.2007817540390142
1186,X11815.PWW.3537.FecalFTA,0.6084312691004083,0.009810000000000001,Song et al,2.5538300714221887
1187,X11815.PWW.3534.FecalFTA,0.5784572540380198,0.009810000000000001,Song et al,2.372238662814499
1188,X11815.PWW.3536.FecalFTA,0.2897729005205861,0.009810000000000001,Song et al,1.4080003434577268
1189,X11815.PWW.3533.FecalFTA.1,0.7128416082457554,0.009810000000000001,Song et al,3.4823986646917087
1190,X11815.PWW.3342.FecalFTA,0.1463442496368519,0.0343,Song et al,1.1714323948202734
1191,X11815.PWW.3324.FecalFTA,0.2419095724171119,0.0343,Song et al,1.3191038477934902
1192,X11815.PWW.3338.FecalFTA,0.5866534654637003,0.0343,Song et al,2.419277570868762
1193,X11815.PWW.3328.FecalFTA,0.6187840627030843,0.0343,Song et al,2.6231851876149004
1194,X11815.PWW.3351.FecalFTA,0.091919660687008,0.0343,Song et al,1.1012241502294278
1195,X11815.PWW.3336.FecalFTA,0.5443239133414659,0.0343,Song et al,2.194541318446147
1196,X11815.PWW.3345.FecalFTA,0.068965740314324,0.0343,Song et al,1.0740743314189183
1197,X11815.PWW.3334.FecalFTA,0.1219530811627445,0.0343,Song et al,1.1388913035811794
1198,X11815.PWW.3325.FecalFTA,0.1628933513074811,0.0343,Song et al,1.1945909180889973
1199,X11815.PWW.3337.FecalFTA,0.0901302402546621,0.0343,Song et al,1.0990583974127115
1200,X11815.PWW.3341.FecalFTA,0.2127453801542134,0.0343,Song et al,1.270237067895375
1201,X11815.PWW.3339.FecalFTA,0.3589353966129841,0.0343,Song et al,1.5599051869602165
1202,X11815.PWW.3346.FecalFTA,0.6435580923604283,0.0343,Song et al,2.8055062509966806
1203,X11815.PWW.3333.FecalFTA,0.5686272754077959,0.0343,Song et al,2.318180874660874
1204,X11815.PWW.3330.FecalFTA,0.9759346934911428,0.0343,Song et al,41.55359499086172
1205,X11815.PWW.3332.FecalFTA,0.2345847981705027,0.0343,Song et al,1.3064804534973926
1206,X11815.PWW.3340.FecalFTA,0.2096439915625377,0.0343,Song et al,1.2652526068309455
1207,X11815.PWW.3326.FecalFTA,0.6799924658473112,0.0343,Song et al,3.124926426022391
1208,X11815.PWW.3344.FecalFTA,0.3866673898401358,0.0343,Song et al,1.6304367050357091
1209,X11815.PWW.3343.FecalFTA,0.1664653285985193,0.0343,Song et al,1.1997101432129145
1210,X11815.PWW.3353.FecalFTA,0.6634495177254748,0.0343,Song et al,2.971322439479665
1211,X11815.PWW.3331.FecalFTA,0.3996739408056219,0.0343,Song et al,1.6657614386121666
1212,X11815.PWW.3329.FecalFTA,0.1346037518897016,0.0343,Song et al,1.155540022485221
1213,X11815.PWW.3335.FecalFTA,0.4249501947144565,0.0343,Song et al,1.7389798080245338
1214,X11815.PWW.3347.FecalFTA,0.1194720965160461,0.0343,Song et al,1.1356823515113321
1215,X11815.PWW.3348.FecalFTA,0.153972362282296,0.0343,Song et al,1.1819944827070439
1216,X11815.JCK.10357.FecalFTA,0.7869708860222732,0.01566,Song et al,4.694194053234219
1217,X11815.JCK.10355.FecalFTA,0.5587665290336068,0.01566,Song et al,2.2663738492227066
1218,X11815.PWW.3620.FecalFTA,0.1927648072233198,0.01566,Song et al,1.2387963371124329
1219,X11815.PWW.3625.FecalFTA,0.0404142206145856,0.01566,Song et al,1.0421163188146345
1220,X11815.JCK.10401.FecalFTA,0.5486295829885932,0.01566,Song et al,2.215475277757799
1221,X11815.PWW.3621.FecalFTA,0.3554823879319441,0.01566,Song et al,1.5515479814295718
1222,X11815.JCK.10255.FecalFTA,0.6593043136968726,0.01566,Song et al,2.9351707115841474
1223,X11815.PWW.3618.FecalFTA,0.6683551583799205,0.01566,Song et al,3.0152737944453376
1224,X11815.JCK.10402.FecalFTA,0.1881431765131666,0.01566,Song et al,1.2317442818366826
1225,X11815.JCK.10400.FecalFTA,0.8166139506079095,0.01566,Song et al,5.452977493734758
1226,X11815.JCK.10331.FecalFTA,0.6694814944839943,0.01566,Song et al,3.0255492001538595
1227,X11815.PWW.3626.FecalFTA,0.6706439629643144,0.01566,Song et al,3.0362279343665115
1228,X11815.PWW.3623.FecalFTA,0.3841643944227547,0.01566,Song et al,1.6238099761423557
1229,X11815.PWW.3619.FecalFTA,0.055555658552989,0.01566,Song et al,1.0588236448829484
1230,X11815.JCK.10330.FecalFTA,0.5123891251803414,0.01566,Song et al,2.0508156229490306
1231,X11815.PWW.3624.FecalFTA,0.6704287465398615,0.01566,Song et al,3.0342452186017175
1232,X11815.PWW.3607.FecalFTA,0.5968852392734474,0.01566,Song et al,2.480683163766202
1233,X11815.JCK.10358.FecalFTA,0.4341659229484964,0.01566,Song et al,1.7673025371870235
1234,X11815.JCK.10359.FecalFTA,0.6110188363678679,0.01566,Song et al,2.5708185729675117
1235,X11815.JCK.10399.FecalFTA,0.5329448182484279,0.01566,Song et al,2.1410746290186813
1236,X11815.PWW.3465.FecalFTA,0.1525015852291161,0.01905,Song et al,1.1799432100062912
1237,X11815.PWW.3545.FecalFTA,0.5635217233092286,0.01905,Song et al,2.291064764051162
1238,X11815.PWW.3542.FecalFTA,0.3896698483012162,0.01905,Song et al,1.6384574761981119
1239,X11815.PWW.3547.FecalFTA,0.6580556955334506,0.01905,Song et al,2.924452862462649
1240,X11815.PWW.3549.FecalFTA,0.5865268443635366,0.01905,Song et al,2.4185366966827386
1241,X11815.PWW.3461.FecalFTA,0.7163805299349439,0.01905,Song et al,3.5258510276837556
1242,X11815.PWW.3548.FecalFTA,0.6545229273930551,0.01905,Song et al,2.8945480881092123
1243,X11815.PWW.3463.FecalFTA,0.8201100341305005,0.01905,Song et al,5.558953748011973
1244,X11815.PWW.3518.FecalFTA,0.9166594513677346,0.01905,Song et al,11.99896108690661
1245,X11815.PWW.3462.FecalFTA,0.4916194779542212,0.01905,Song et al,1.9670305148118
1246,X11815.PWW.3459.FecalFTA,0.1317108739321276,0.01905,Song et al,1.1516901110216506
1247,X11815.PWW.3541.FecalFTA,0.4850922983011669,0.01905,Song et al,1.9420956351996752
1248,X11815.PWW.3543.FecalFTA,0.2447247420982613,0.01905,Song et al,1.324020599824945
1249,X11815.PWW.3540.FecalFTA,0.6417751410434801,0.01905,Song et al,2.7915427279751586
1250,X11815.PWW.3544.FecalFTA,0.5539301552489081,0.01905,Song et al,2.241801394483419
1251,X11815.PWW.3479.FecalFTA,0.7890151264879706,0.01905,Song et al,4.739676277991485
1252,X11815.PWW.3490.FecalFTA,0.1692827861375535,0.01905,Song et al,1.2037790758547877
1253,X11815.PWW.3478.FecalFTA,0.7175045781811332,0.01905,Song et al,3.539880375977172
1254,X11815.PWW.3538.FecalFTA,0.7155459351569795,0.01905,Song et al,3.515506099559036
1255,X11815.PWW.3546.FecalFTA,0.6991135142384639,0.01905,Song et al,3.3235125116005966
